Periodo,Nombre del Alumno,Subject 1,Subject 2,Subject 3,Subject 4,Subject 5,Subject 6,Subject 7,Subject 8,Subject 9,Subject 10,Subject 11,Subject 12
5,Student 19 4A,66,30,88,84,30,32,56,45,35,43,47,28
5,Student 20 4A,50,93,36,27,59,27,97,56,76,51,30,41
5,Student 21 4A,55,92,3,73,53,100,94,97,15,26,85,19
5,Student 22 4A,5,62,82,59,40,19,7,74,69,85,14,52
5,Student 23 4A,1,28,32,36,66,62,56,13,28,84,88,58
5,Student 24 4A,44,78,54,59,2,23,43,100,21,38,99,65
5,Student 25 4A,24,61,46,7,39,65,41,44,22,44,50,21
5,Student 26 4A,23,91,88,46,69,49,75,8,6,9,62,85
5,Student 27 4A,29,47,17,98,28,45,8,76,67,10,7,100
5,Student 28 4A,97,89,2,74,18,89,38,3,41,70,11,97
5,Student 29 4A,33,79,7,74,73,45,79,71,3,35,82,5
5,Student 30 4A,6,49,39,74,40,62,30,94,47,27,50,71
5,Student 31 4A,20,96,94,39,62,31,68,43,36,16,58,97
5,Student 32 4A,16,16,70,22,70,35,99,34,78,82,38,100
5,Student 33 4A,8,55,25,55,41,49,13,89,100,60,74,52
5,Student 34 4A,18,82,94,32,22,15,90,51,98,81,23,65
5,Student 35 4A,53,90,72,72,23,30,23,90,86,52,55,68
5,Student 36 4A,54,94,12,9,81,47,81,18,74,45,0,29
5,Student 37 4A,6,97,65,63,9,56,99,13,39,24,93,71
5,Student 38 4A,56,98,1,87,61,89,74,20,18,49,45,98
5,Student 39 4A,34,88,66,97,53,54,29,97,94,44,24,80
5,Student 40 4A,18,95,11,11,15,18,85,22,5,95,76,50
5,Student 41 4A,63,25,90,63,53,72,2,53,84,1,93,40
5,Student 42 4A,73,61,81,39,33,78,99,92,44,60,21,29
5,Student 43 4A,73,21,58,98,63,65,15,84,62,43,13,70
5,Student 44 4A,95,6,50,77,70,64,96,30,72,4,97,12
5,Student 45 4A,40,30,15,12,97,84,81,8,9,37,60,36
5,Student 46 4A,2,46,77,87,11,86,57,88,83,40,41,80
5,Student 47 4A,6,2,43,8,86,64,37,59,3,62,5,75
5,Student 48 4A,67,52,67,23,46,26,82,33,77,90,41,26
5,Student 49 4A,34,22,74,31,29,71,17,22,78,87,56,41
5,Student 50 4A,84,65,89,72,97,80,22,44,16,27,69,10
5,Student 1 4B,21,10,96,45,38,98,15,91,64,91,98,49
5,Student 2 4B,81,80,8,41,14,73,57,52,68,29,49,8
5,Student 3 4B,80,57,38,35,19,6,65,9,55,100,22,20
5,Student 4 4B,41,86,46,50,29,18,39,18,87,92,44,84
5,Student 5 4B,30,55,42,23,37,64,11,90,7,40,46,62
5,Student 6 4B,1,65,5,23,8,44,22,36,47,12,100,53
5,Student 7 4B,68,37,68,24,18,62,92,21,43,13,99,38
5,Student 8 4B,91,37,1,42,83,41,18,53,52,100,9,74
5,Student 9 4B,21,96,45,60,98,62,28,77,25,38,18,14
5,Student 10 4B,50,86,90,84,26,62,73,6,21,23,96,96
5,Student 11 4B,59,67,95,13,11,39,18,31,69,68,0,0
5,Student 12 4B,67,6,19,15,7,75,7,79,22,55,53,10
5,Student 13 4B,60,17,4,24,76,29,53,64,74,44,53,93
5,Student 14 4B,88,74,75,86,62,54,45,35,75,48,52,14
5,Student 15 4B,44,3,2,24,32,23,95,63,33,12,76,9
5,Student 16 4B,42,62,2,78,91,29,58,99,32,19,26,93
5,Student 17 4B,74,81,58,9,14,41,77,55,53,30,13,35
5,Student 18 4B,48,85,94,57,7,75,60,41,26,8,67,89
5,Student 19 4B,83,86,89,87,51,24,12,24,58,28,57,7
5,Student 20 4B,48,3,61,89,13,29,20,9,100,43,34,63
5,Student 21 4B,72,70,92,61,24,78,50,27,52,35,37,95
5,Student 22 4B,69,23,67,80,32,50,86,84,35,98,22,1
5,Student 23 4B,6,30,28,49,22,92,75,89,72,85,36,89
5,Student 24 4B,86,4,39,46,0,59,16,43,96,52,83,3
5,Student 25 4B,90,80,58,7,94,59,69,82,70,70,61,33
5,Student 26 4B,44,58,79,6,1,23,27,96,45,86,49,43
5,Student 27 4B,34,90,58,14,38,52,86,21,82,46,51,87
5,Student 28 4B,10,1,60,80,4,66,58,16,53,61,31,68
5,Student 29 4B,56,23,42,73,91,55,66,35,11,64,52,79
5,Student 30 4B,1,36,76,3,49,74,34,97,75,33,29,79
5,Student 31 4B,72,98,50,41,10,66,29,14,28,89,69,88
5,Student 32 4B,58,75,95,99,92,80,3,58,85,50,53,24
5,Student 33 4B,59,75,15,21,86,9,74,49,28,73,96,57
5,Student 34 4B,22,78,80,62,49,19,3,93,98,14,44,71
5,Student 35 4B,33,55,67,36,47,70,64,24,27,95,82,17
5,Student 36 4B,89,75,31,84,25,49,37,82,41,34,66,35
5,Student 37 4B,4,66,99,15,47,35,76,0,13,36,58,90
5,Student 38 4B,4,94,12,69,8,18,51,70,96,71,4,68
5,Student 39 4B,30,16,55,20,54,93,74,67,61,76,3,32
5,Student 40 4B,67,62,73,3,91,65,80,8,57,43,39,87
5,Student 41 4B,19,3,33,66,91,24,75,69,93,71,28,78
5,Student 42 4B,99,23,20,11,68,52,92,32,72,29,53,90
5,Student 43 4B,36,31,17,77,65,15,36,82,0,85,92,47
5,Student 44 4B,75,68,87,43,77,4,21,96,32,97,22,37
5,Student 45 4B,88,17,44,55,70,39,68,89,0,97,26,84
5,Student 46 4B,66,71,42,83,27,4,33,63,64,33,39,21
5,Student 47 4B,77,87,68,39,89,6,62,94,37,42,5,94
5,Student 48 4B,9,52,22,98,36,41,18,98,53,77,57,61
5,Student 49 4B,25,87,17,44,40,99,37,27,2,87,40,24
5,Student 50 4B,72,15,54,72,43,91,54,55,18,62,28,60
5,Student 1 5A,36,56,21,3,48,77,43,97,67,44,53,64
5,Student 2 5A,51,8,88,32,43,60,37,97,76,89,74,54
5,Student 3 5A,41,77,0,50,31,38,7,46,58,78,28,16
5,Student 4 5A,15,33,38,26,79,40,80,89,51,60,84,85
5,Student 5 5A,87,91,71,95,88,66,81,40,99,24,16,84
5,Student 6 5A,11,15,76,4,23,98,56,69,94,61,10,93
5,Student 7 5A,81,63,36,24,4,86,12,99,70,78,17,1
5,Student 8 5A,49,32,81,24,70,28,26,72,39,83,67,87
5,Student 9 5A,2,18,24,96,61,54,90,88,90,81,98,20
5,Student 10 5A,1,82,45,95,8,90,21,49,60,16,81,10
5,Student 11 5A,96,99,83,0,15,69,14,87,21,61,80,85
5,Student 12 5A,18,65,78,55,91,100,40,16,76,74,87,6
5,Student 13 5A,44,68,32,9,16,89,71,4,93,6,0,65
5,Student 14 5A,56,13,62,98,17,14,64,52,16,84,83,37
5,Student 15 5A,8,26,97,21,10,64,87,28,38,28,83,58
5,Student 16 5A,40,51,55,68,76,14,0,6,68,71,78,19
5,Student 17 5A,22,86,99,91,57,69,85,23,85,31,8,66
5,Student 18 5A,17,4,34,88,72,43,72,67,24,81,31,98
5,Student 19 5A,87,84,26,17,73,39,56,80,0,55,25,54
5,Student 20 5A,61,0,87,93,63,59,43,74,70,16,83,97
5,Student 21 5A,81,33,43,54,94,17,54,34,72,51,34,70
5,Student 22 5A,43,40,61,92,81,29,81,3,6,81,79,22
5,Student 23 5A,35,40,21,89,4,87,70,23,17,81,41,79
5,Student 24 5A,66,11,35,39,44,61,32,25,44,83,14,45
5,Student 25 5A,32,86,22,74,60,0,63,66,10,64,46,44
5,Student 26 5A,41,46,78,81,30,60,42,97,88,12,74,58
5,Student 27 5A,69,61,90,13,2,95,87,9,91,43,7,77
5,Student 28 5A,26,37,63,78,55,4,37,0,52,13,79,42
5,Student 29 5A,20,89,18,49,95,93,92,36,69,50,41,21
5,Student 30 5A,87,67,19,49,67,85,10,0,74,57,9,81
5,Student 31 5A,8,80,19,68,18,87,14,44,28,53,86,91
5,Student 32 5A,22,21,19,55,49,11,2,73,2,18,71,34
5,Student 33 5A,28,2,79,20,58,24,15,60,50,63,50,0
5,Student 34 5A,4,14,34,56,56,61,5,29,40,55,61,64
5,Student 35 5A,38,18,46,88,23,49,50,18,49,93,68,68
5,Student 36 5A,32,96,64,65,4,80,35,32,50,21,72,25
5,Student 37 5A,75,64,59,47,16,9,51,8,11,43,65,89
5,Student 38 5A,100,31,99,64,50,54,78,2,13,48,83,85
5,Student 39 5A,10,18,78,93,2,4,35,1,30,90,44,60
5,Student 40 5A,1,28,93,78,18,46,54,49,61,26,81,67
5,Student 41 5A,45,79,47,83,76,34,78,60,73,80,94,70
5,Student 42 5A,67,46,14,31,39,49,33,51,35,83,79,76
5,Student 43 5A,75,85,29,95,43,62,78,15,37,41,76,74
5,Student 44 5A,32,41,54,50,56,20,79,62,26,24,50,1
5,Student 45 5A,54,69,77,34,19,34,37,95,18,85,27,94
5,Student 46 5A,57,11,45,3,48,63,7,17,100,3,94,11
5,Student 47 5A,86,67,79,28,69,91,29,12,25,47,44,44
5,Student 48 5A,90,34,82,79,10,16,33,75,12,51,55,45
5,Student 49 5A,56,91,94,92,91,75,80,23,41,24,82,17
5,Student 50 5A,75,49,96,37,93,12,4,44,63,44,7,74
5,Student 1 5B,69,93,59,2,95,87,52,34,20,10,37,87
5,Student 2 5B,6,68,13,18,99,59,55,62,89,29,92,82
5,Student 3 5B,35,100,47,40,60,61,48,72,23,24,55,74
5,Student 4 5B,68,11,19,43,92,20,23,70,100,77,83,89
5,Student 5 5B,95,26,20,25,96,25,66,99,80,77,8,2
5,Student 6 5B,65,82,32,98,4,79,97,55,17,91,54,81
5,Student 7 5B,92,67,20,81,36,80,3,16,38,5,41,22
5,Student 8 5B,59,48,98,20,17,9,40,71,98,45,56,83
5,Student 9 5B,84,34,10,77,97,97,87,74,86,10,61,83
5,Student 10 5B,14,97,21,5,52,9,97,70,74,12,52,81
5,Student 11 5B,3,24,48,92,56,11,49,52,5,27,59,18
5,Student 12 5B,85,54,93,92,5,17,19,89,30,69,61,12
5,Student 13 5B,86,94,80,12,21,62,85,40,14,82,0,56
5,Student 14 5B,40,39,71,10,32,41,70,40,19,25,58,32
5,Student 15 5B,59,68,17,80,36,85,86,0,45,48,45,70
5,Student 16 5B,96,26,91,17,98,71,43,25,49,11,86,96
5,Student 17 5B,0,57,64,80,40,31,22,81,60,70,16,74
5,Student 18 5B,32,5,47,17,29,69,39,64,33,68,84,25
5,Student 19 5B,14,98,99,2,69,55,64,26,10,1,13,34
5,Student 20 5B,42,22,7,99,8,71,95,28,98,40,45,37
5,Student 21 5B,43,41,71,18,61,74,65,89,48,1,19,23
5,Student 22 5B,49,41,64,98,36,43,35,75,88,58,50,33
5,Student 23 5B,32,58,49,68,13,48,29,29,26,74,28,8
5,Student 24 5B,72,68,64,91,25,32,53,26,85,46,56,42
5,Student 25 5B,28,78,29,66,10,66,99,53,33,44,49,37
5,Student 26 5B,52,56,49,91,83,77,23,3,80,81,14,54
5,Student 27 5B,16,52,60,24,92,40,53,62,20,99,40,36
5,Student 28 5B,73,36,38,45,61,62,96,93,85,51,78,58
5,Student 29 5B,97,42,56,90,79,77,63,21,59,8,92,63
5,Student 30 5B,79,38,12,63,53,48,43,61,21,2,69,62
5,Student 31 5B,74,85,89,46,28,60,34,12,73,4,18,14
5,Student 32 5B,58,11,45,59,94,38,100,47,37,75,1,66
5,Student 33 5B,6,29,35,47,85,33,81,9,50,62,78,50
5,Student 34 5B,49,59,70,50,83,72,50,28,42,75,14,47
5,Student 35 5B,33,2,78,16,26,95,25,57,31,17,19,73
5,Student 36 5B,28,16,32,34,35,98,20,2,9,98,18,92
5,Student 37 5B,58,52,75,93,27,50,93,24,28,51,23,50
5,Student 38 5B,49,86,90,22,70,8,96,90,28,48,22,22
5,Student 39 5B,7,36,85,57,24,13,32,94,40,69,17,34
5,Student 40 5B,7,20,53,91,91,34,43,65,79,40,81,97
5,Student 41 5B,35,18,74,81,23,39,31,2,22,71,13,62
5,Student 42 5B,86,37,9,89,85,88,21,41,8,34,96,38
5,Student 43 5B,83,84,12,41,22,43,64,95,98,45,70,40
5,Student 44 5B,85,0,89,87,43,20,59,71,24,62,79,82
5,Student 45 5B,27,11,76,16,49,86,66,32,45,45,30,77
5,Student 46 5B,10,44,62,82,91,41,90,25,67,37,12,54
5,Student 47 5B,1,51,95,0,31,55,58,1,63,65,93,45
5,Student 48 5B,39,80,19,11,94,20,28,34,52,81,94,59
5,Student 49 5B,20,48,93,67,94,88,87,68,69,54,22,42
5,Student 50 5B,70,85,57,58,51,9,79,81,97,23,56,86
5,Student 1 6A,40,22,10,45,88,91,70,55,50,97,74,80
5,Student 2 6A,51,74,92,19,31,77,18,58,14,10,35,10
5,Student 3 6A,89,69,5,81,83,22,1,15,16,97,37,1
5,Student 4 6A,92,37,34,37,63,80,74,42,6,70,41,84
5,Student 5 6A,16,77,80,91,96,46,52,44,29,53,52,81
5,Student 6 6A,9,5,13,72,12,71,89,64,76,46,19,62
5,Student 7 6A,89,80,54,95,12,88,61,24,76,97,25,35
5,Student 8 6A,80,92,56,13,63,14,77,4,12,100,94,94
5,Student 9 6A,54,63,65,7,55,93,60,20,16,93,39,71
5,Student 10 6A,79,94,61,71,29,90,38,16,89,88,15,6
5,Student 11 6A,62,29,75,52,24,18,46,95,95,63,76,84
5,Student 12 6A,43,78,93,28,46,81,25,89,86,89,7,83
5,Student 13 6A,13,18,34,82,81,5,28,20,27,89,11,26
5,Student 14 6A,52,36,35,31,89,32,98,12,81,35,58,39
5,Student 15 6A,27,4,81,14,66,100,57,61,61,31,42,24
5,Student 16 6A,80,62,18,10,62,30,84,13,35,85,16,27
5,Student 17 6A,56,17,10,68,11,24,0,40,48,13,82,18
5,Student 18 6A,18,24,65,26,67,17,61,7,14,21,100,59
5,Student 19 6A,84,90,36,32,40,50,0,57,39,16,89,52
5,Student 20 6A,36,16,23,97,22,68,47,96,55,46,14,73
5,Student 21 6A,66,59,38,47,51,95,64,83,59,47,48,39
5,Student 22 6A,84,94,5,90,71,56,64,69,73,36,79,77
5,Student 23 6A,77,9,60,31,25,51,0,89,78,20,20,50
5,Student 24 6A,6,54,56,22,75,48,23,42,84,19,58,39
5,Student 25 6A,75,41,84,81,95,58,84,50,9,63,0,94
5,Student 26 6A,81,30,10,41,9,24,97,42,0,41,62,70
5,Student 27 6A,28,79,5,96,55,11,97,85,11,11,58,38
5,Student 28 6A,3,36,25,76,40,45,80,50,96,99,71,0
5,Student 29 6A,80,47,0,97,7,7,61,65,91,65,65,11
5,Student 30 6A,97,68,70,10,82,90,61,21,6,75,57,98
5,Student 31 6A,67,9,85,36,90,14,99,75,18,24,60,32
5,Student 32 6A,26,77,77,9,50,31,78,50,39,54,69,2
5,Student 33 6A,96,39,17,41,77,61,77,89,80,47,4,62
5,Student 34 6A,96,61,80,13,37,74,82,85,47,81,64,54
5,Student 35 6A,20,91,3,65,6,93,92,1,83,69,39,43
5,Student 36 6A,64,14,60,17,34,88,10,45,21,93,89,51
5,Student 37 6A,89,76,34,97,21,89,19,75,3,73,87,83
5,Student 38 6A,64,69,28,63,31,86,20,45,69,63,69,28
5,Student 39 6A,17,98,0,27,12,91,92,58,98,38,77,38
5,Student 40 6A,41,83,48,44,49,5,75,63,16,13,20,0
5,Student 41 6A,49,12,67,96,8,85,46,44,51,28,71,12
5,Student 42 6A,43,93,29,48,41,69,77,2,2,26,25,20
5,Student 43 6A,73,59,15,13,25,42,62,42,85,97,18,35
5,Student 44 6A,86,63,1,57,23,59,20,69,34,28,69,68
5,Student 45 6A,1,93,91,2,10,32,45,77,14,86,98,70
5,Student 46 6A,48,34,55,39,93,54,59,38,55,66,20,9
5,Student 47 6A,84,51,88,95,67,72,26,61,45,56,54,57
5,Student 48 6A,88,78,74,38,44,89,10,13,6,97,67,9
5,Student 49 6A,54,100,84,84,93,3,0,98,67,48,100,62
5,Student 50 6A,37,68,71,42,70,82,8,53,16,72,52,21
5,Student 1 6B,23,36,5,97,13,16,48,23,31,15,66,30
5,Student 2 6B,12,71,47,93,83,6,38,16,54,16,23,47
5,Student 3 6B,5,67,12,15,96,65,100,7,94,66,77,78
5,Student 4 6B,25,81,33,98,41,6,96,38,63,15,12,66
5,Student 5 6B,65,52,32,51,3,58,57,68,59,73,9,28
5,Student 6 6B,26,73,74,24,32,91,5,99,40,35,64,32
5,Student 7 6B,12,3,47,91,68,92,77,87,46,16,32,65
5,Student 8 6B,47,40,45,47,23,38,54,44,16,88,31,34
5,Student 9 6B,83,11,93,81,93,70,48,78,56,45,58,21
5,Student 10 6B,47,69,12,64,47,37,28,28,66,53,30,35
5,Student 11 6B,97,42,35,80,82,70,26,47,26,41,95,79
5,Student 12 6B,41,46,42,16,22,88,89,84,89,50,41,59
5,Student 13 6B,90,20,82,16,6,23,10,47,45,51,91,66
5,Student 14 6B,52,35,71,72,38,70,22,4,61,5,78,84
5,Student 15 6B,98,99,100,39,50,86,76,62,38,72,4,61
5,Student 16 6B,7,100,63,91,35,62,58,77,86,35,63,41
5,Student 17 6B,42,27,65,54,12,57,48,2,100,27,34,87
5,Student 18 6B,60,57,25,39,56,82,15,65,87,0,7,5
5,Student 19 6B,13,69,18,53,85,77,50,6,3,22,73,57
5,Student 20 6B,8,25,82,11,54,5,95,21,16,84,7,15
5,Student 21 6B,47,25,20,46,5,97,92,83,50,27,76,8
5,Student 22 6B,68,48,14,96,47,19,45,16,13,92,62,99
5,Student 23 6B,99,49,27,52,4,48,41,39,74,19,96,39
5,Student 24 6B,94,41,48,36,34,45,17,59,76,40,76,96
5,Student 25 6B,80,87,54,96,37,50,21,96,17,6,73,14
5,Student 26 6B,80,88,24,4,72,11,60,18,17,46,45,70
5,Student 27 6B,2,66,45,25,97,53,1,29,0,53,15,80
5,Student 28 6B,98,80,26,14,30,0,65,27,42,15,14,45
5,Student 29 6B,10,2,10,39,78,31,31,54,18,57,95,86
5,Student 30 6B,26,43,52,42,94,58,63,62,60,31,62,85
5,Student 31 6B,17,98,82,73,13,75,9,14,12,38,95,96
5,Student 32 6B,6,36,98,36,28,24,90,87,6,41,9,19
5,Student 33 6B,47,67,19,44,6,1,8,78,81,69,86,96
5,Student 34 6B,75,11,2,59,5,55,80,83,37,43,22,93
5,Student 35 6B,39,16,94,24,13,47,24,10,43,10,0,49
5,Student 36 6B,20,10,40,43,62,93,96,86,5,77,29,39
5,Student 37 6B,8,86,93,59,66,13,13,42,54,78,79,42
5,Student 38 6B,47,97,76,16,75,48,8,73,28,73,6,3
5,Student 39 6B,85,40,48,22,28,56,51,76,94,22,81,12
5,Student 40 6B,38,1,75,15,17,16,87,50,8,10,19,19
5,Student 41 6B,89,92,43,94,64,78,25,77,69,51,89,35
5,Student 42 6B,23,80,96,10,46,71,39,10,19,43,78,33
5,Student 43 6B,47,39,43,80,97,84,52,1,97,85,69,43
5,Student 44 6B,13,60,73,63,38,81,31,70,56,82,20,34
5,Student 45 6B,34,64,94,9,39,95,6,60,44,13,78,52
5,Student 46 6B,13,2,74,74,39,69,59,19,70,12,95,50
5,Student 47 6B,54,35,16,80,41,25,12,15,76,95,79,28
5,Student 48 6B,76,12,19,66,45,98,25,67,85,58,39,34
5,Student 49 6B,70,69,26,78,66,50,39,52,86,60,86,19
5,Student 50 6B,34,100,49,92,38,100,68,53,17,63,20,42
6,Student 1 1A,31,99,4,34,57,92,3,72,54,26,15,51
6,Student 2 1A,37,92,7,16,95,42,67,87,24,34,18,87
6,Student 3 1A,44,53,80,83,35,43,74,56,84,30,83,77
6,Student 4 1A,21,21,3,98,78,100,13,66,68,75,35,13
6,Student 5 1A,51,98,34,67,11,38,93,4,2,69,26,30
6,Student 6 1A,93,56,53,11,71,79,54,9,57,17,61,25
6,Student 7 1A,98,42,53,97,33,93,41,13,67,80,36,13
6,Student 8 1A,21,55,31,38,75,32,51,12,74,35,74,41
6,Student 9 1A,64,53,92,6,19,69,16,38,100,91,81,67
6,Student 10 1A,80,89,30,47,43,62,30,95,4,63,46,77
6,Student 11 1A,1,90,9,26,56,44,82,39,12,100,77,5
6,Student 12 1A,20,41,73,19,15,18,55,56,68,89,42,93
6,Student 13 1A,98,57,8,62,71,68,65,45,56,61,43,97
6,Student 14 1A,72,10,57,49,24,71,29,82,83,72,65,70
6,Student 15 1A,32,76,72,24,85,75,83,3,98,32,68,15
6,Student 16 1A,68,1,29,67,34,60,74,65,69,0,24,37
6,Student 17 1A,91,77,32,39,96,98,44,95,35,58,81,42
6,Student 18 1A,72,89,85,44,17,98,47,67,40,85,28,92
6,Student 19 1A,84,9,56,75,20,4,2,47,70,21,35,95
6,Student 20 1A,76,64,23,45,65,66,91,36,55,19,79,84
6,Student 21 1A,9,8,13,43,27,80,75,66,87,63,17,34
6,Student 22 1A,1,29,20,19,0,80,11,75,0,77,58,67
6,Student 23 1A,32,31,4,57,19,37,41,78,86,69,79,22
6,Student 24 1A,38,58,52,4,80,59,87,65,23,78,73,99
6,Student 25 1A,53,66,38,64,38,64,66,48,15,63,0,46
6,Student 26 1A,48,64,40,72,13,0,61,99,91,78,33,65
6,Student 27 1A,100,62,81,85,70,29,3,36,10,39,86,10
6,Student 28 1A,65,99,0,78,41,92,34,95,48,43,17,50
6,Student 29 1A,75,62,59,15,63,3,4,11,65,42,79,60
6,Student 30 1A,8,61,21,88,95,61,23,99,65,98,85,37
6,Student 31 1A,61,47,56,23,73,71,26,98,47,63,11,69
6,Student 32 1A,60,90,3,44,19,21,94,54,96,66,64,90
6,Student 33 1A,18,64,6,78,28,54,59,2,100,60,66,11
6,Student 34 1A,15,11,42,22,33,88,75,77,73,26,64,43
6,Student 35 1A,38,23,20,75,24,75,17,88,60,2,89,51
6,Student 36 1A,43,26,65,5,61,12,37,47,48,86,78,50
6,Student 37 1A,99,99,39,64,7,58,71,71,41,85,5,59
6,Student 38 1A,94,56,6,12,29,60,97,9,49,11,61,43
6,Student 39 1A,34,20,46,70,7,15,34,100,39,51,68,30
6,Student 40 1A,95,16,27,56,75,48,35,6,46,14,96,0
6,Student 41 1A,79,95,13,58,80,91,86,20,94,41,80,98
6,Student 42 1A,74,52,1,56,67,54,8,71,92,23,10,73
6,Student 43 1A,91,82,47,82,82,51,9,11,95,53,56,23
6,Student 44 1A,75,24,70,36,99,94,13,23,39,88,41,28
6,Student 45 1A,87,92,95,62,29,63,95,73,55,26,65,0
6,Student 46 1A,18,81,73,24,8,42,92,55,71,3,48,2
6,Student 47 1A,36,85,74,18,0,67,21,46,0,0,10,4
6,Student 48 1A,39,8,89,32,66,10,88,76,61,71,76,19
6,Student 49 1A,71,20,18,79,78,80,70,39,9,18,91,79
6,Student 50 1A,59,97,43,55,71,72,11,55,6,63,14,30
6,Student 1 1B,99,11,20,97,65,0,30,57,0,15,18,46
6,Student 2 1B,48,1,100,15,69,56,23,79,0,29,29,61
6,Student 3 1B,68,39,2,11,6,2,68,90,45,16,52,49
6,Student 4 1B,54,31,60,7,88,25,5,41,49,85,28,76
6,Student 5 1B,76,7,93,100,19,48,90,74,87,89,73,90
6,Student 6 1B,40,66,53,94,29,65,33,8,45,31,66,54
6,Student 7 1B,67,66,99,75,13,16,3,15,15,43,70,5
6,Student 8 1B,59,47,19,27,66,72,82,13,19,34,65,12
6,Student 9 1B,22,86,42,47,34,3,10,2,100,74,63,59
6,Student 10 1B,90,56,65,3,73,25,21,95,8,94,19,90
6,Student 11 1B,75,94,57,64,92,33,93,81,25,87,100,53
6,Student 12 1B,32,32,47,93,88,93,61,61,85,94,71,15
6,Student 13 1B,67,40,36,38,43,13,58,35,39,98,50,54
6,Student 14 1B,12,83,79,50,6,93,30,40,25,0,41,10
6,Student 15 1B,98,96,26,99,21,76,89,20,23,93,79,51
6,Student 16 1B,83,34,79,92,41,71,56,35,7,89,23,59
6,Student 17 1B,41,24,42,47,54,28,42,93,59,16,93,24
6,Student 18 1B,35,7,88,64,87,99,38,79,34,12,21,54
6,Student 19 1B,93,9,60,9,6,56,16,55,7,49,97,47
6,Student 20 1B,6,13,48,59,69,60,84,16,74,84,58,100
6,Student 21 1B,42,6,33,81,77,100,78,17,98,94,92,18
6,Student 22 1B,36,81,22,71,12,36,80,67,81,70,20,36
6,Student 23 1B,5,80,81,20,64,77,41,80,34,38,36,78
6,Student 24 1B,17,93,83,91,95,30,73,16,92,0,43,14
6,Student 25 1B,67,24,59,47,92,77,70,97,98,74,25,8
6,Student 26 1B,29,87,10,66,84,57,47,88,3,9,64,54
6,Student 27 1B,90,9,4,21,63,82,45,69,55,27,64,14
6,Student 28 1B,5,68,17,2,43,70,39,94,90,60,19,81
6,Student 29 1B,83,64,16,41,32,34,9,29,77,37,93,99
6,Student 30 1B,100,16,73,34,74,71,43,89,55,37,10,35
6,Student 31 1B,4,83,57,91,86,49,37,87,98,86,36,1
6,Student 32 1B,32,1,72,43,26,12,65,95,53,98,66,31
6,Student 33 1B,46,15,93,34,78,28,2,36,38,55,83,76
6,Student 34 1B,45,64,20,44,100,58,99,38,38,96,21,75
6,Student 35 1B,100,55,61,51,83,62,83,97,73,99,7,22
6,Student 36 1B,95,0,32,30,72,84,77,72,76,9,6,13
6,Student 37 1B,74,27,6,50,9,52,22,89,1,85,16,81
6,Student 38 1B,82,69,82,22,75,41,82,31,73,43,70,66
6,Student 39 1B,83,47,10,45,18,23,58,74,45,54,38,72
6,Student 40 1B,38,30,27,4,40,19,61,19,82,66,53,14
6,Student 41 1B,69,8,20,82,27,92,81,20,11,74,44,84
6,Student 42 1B,42,30,28,52,31,72,51,57,21,91,31,57
6,Student 43 1B,15,41,36,53,21,22,53,96,76,3,64,48
6,Student 44 1B,84,55,45,81,29,58,65,9,69,25,76,84
6,Student 45 1B,36,19,6,56,57,25,9,73,47,47,0,6
6,Student 46 1B,63,76,89,36,27,65,67,13,76,27,30,67
6,Student 47 1B,35,74,20,81,64,50,69,74,22,93,50,25
6,Student 48 1B,73,47,6,8,72,32,69,20,93,50,98,52
6,Student 49 1B,35,53,75,77,68,0,72,75,0,96,62,78
6,Student 50 1B,58,40,28,50,2,36,75,50,76,67,74,61
6,Student 1 2A,0,15,27,84,15,100,21,2,12,32,91,51
6,Student 2 2A,10,58,69,63,94,88,64,77,98,74,84,41
6,Student 3 2A,6,80,7,96,14,31,96,87,69,3,83,3
6,Student 4 2A,80,72,73,70,99,22,49,28,34,7,16,72
6,Student 5 2A,72,80,39,83,88,39,46,84,58,2,58,76
6,Student 6 2A,58,48,7,2,36,59,14,94,23,75,55,14
6,Student 7 2A,69,1,56,34,14,95,66,78,11,79,44,70
6,Student 8 2A,9,54,37,58,36,83,10,23,98,33,31,67
6,Student 9 2A,41,15,71,84,66,47,54,83,53,53,18,27
6,Student 10 2A,34,16,65,73,92,18,32,70,16,72,79,17
6,Student 11 2A,50,29,23,47,89,46,98,90,47,85,96,5
6,Student 12 2A,31,74,23,24,53,27,3,85,67,67,40,64
6,Student 13 2A,27,96,1,77,65,95,49,37,94,8,60,5
6,Student 14 2A,69,63,23,8,88,21,37,6,92,77,16,50
6,Student 15 2A,28,33,60,70,16,83,1,42,83,90,41,0
6,Student 16 2A,90,78,99,66,29,7,39,51,33,32,28,78
6,Student 17 2A,43,42,63,23,34,76,59,70,3,85,41,78
6,Student 18 2A,68,25,78,73,3,97,31,64,8,42,97,87
6,Student 19 2A,73,88,60,28,46,51,5,9,54,49,49,79
6,Student 20 2A,74,83,16,54,50,7,71,49,76,1,81,34
6,Student 21 2A,26,25,35,88,53,25,10,28,91,59,42,18
6,Student 22 2A,5,59,68,51,76,10,80,12,17,23,46,25
6,Student 23 2A,11,5,66,76,80,43,83,71,34,45,51,8
6,Student 24 2A,84,77,36,66,86,17,82,15,18,53,37,22
6,Student 25 2A,85,25,80,53,98,12,69,2,0,69,64,15
6,Student 26 2A,59,30,31,59,92,95,32,59,12,40,62,86
6,Student 27 2A,11,33,65,42,40,96,4,25,91,63,97,30
